order_item_id,order_id,product_id,quantity,discount_amount
1092,2790,73,3,12.05
1093,935,47,3,1.19
1094,935,4,3,2.11
1095,935,59,1,9.98
1096,2831,29,1,15.8
1097,1045,65,3,0.99
1098,1045,68,2,16.94
1099,1045,35,2,13.92
1100,250,64,2,6.94
1101,250,32,1,13.05
1102,2188,11,1,11.53
1103,2188,69,3,14.07
1104,858,52,2,4.08
1105,1661,77,1,11.86
1106,1661,58,1,10.88
1107,464,10,2,3.79
1108,464,33,1,8.64
1109,464,59,2,14.67
1110,464,13,2,11.86
1111,3492,67,1,6.45
1112,381,16,3,16.12
1113,381,67,1,6.68
1114,381,73,1,13.29
1115,381,45,2,9.9
1116,2154,62,3,7.66
1117,2154,27,3,19.44
1118,2154,70,2,4.34
1119,2154,63,3,4.18
1120,3990,63,2,4.73
1121,3949,73,3,8.33
1122,3949,54,3,7.61
1123,1877,28,2,14.28
1124,1877,62,1,16.98
1125,3455,11,3,19.87
1126,3455,21,2,2.02
1127,3455,16,2,7.86
1128,3455,52,3,0.07
1129,1890,53,1,10.45
1130,3868,19,3,17.15
1131,83,38,1,6.74
1132,83,27,1,5.73
1133,83,48,1,15.74
1134,83,41,2,9.91
1135,2504,54,1,6.02
1136,2504,66,2,19.57
1137,2504,17,1,13.42
1138,2504,26,2,10.28
1139,1351,17,1,2.83
1140,1351,3,2,10.22
1141,1351,13,3,14.2
1142,1508,73,1,14.56
1143,3595,41,1,8.1
1144,3595,16,2,11.8
1145,3595,17,1,11.66
1146,3595,32,2,6.78
1147,2492,67,2,10.55
1148,2492,34,3,11.26
1149,3582,62,1,11.99
1150,3582,71,2,13.1
1151,3582,54,1,19.88
1152,2543,62,1,6.03
1153,2543,34,3,14.42
1154,2543,32,3,14.04
1155,2543,53,2,9.13
1156,2788,46,3,8.83
1157,2788,14,2,9.5
1158,2788,33,3,0.11
1159,2788,41,1,5.93
1160,3576,76,1,7.29
1161,3438,75,2,9.04
1162,3438,2,3,19.25
1163,3438,10,3,16.83
1164,261,16,2,11.92
1165,261,22,2,4.05
1166,261,53,1,4.0
1167,261,60,2,6.14
1168,3468,42,3,14.64
1169,3468,72,2,16.39
1170,3225,66,3,15.63
1171,3225,32,3,10.06
1172,785,4,1,8.54
1173,3483,42,2,9.25
1174,3043,63,2,12.28
1175,2444,5,3,7.03
1176,2444,8,3,17.4
1177,2444,68,3,14.38
1178,2444,25,1,19.67
1179,68,4,1,10.96
1180,68,45,2,6.15
1181,68,34,1,1.04
1182,2372,37,3,14.0
1183,2372,56,1,17.16
1184,2372,15,3,19.29
1185,21,46,1,16.73
1186,21,72,3,16.45
1187,2779,65,3,14.27
1188,3068,6,2,8.49
1189,3068,67,3,5.81
1190,489,34,1,5.78
1191,489,73,1,6.2
1192,489,13,2,17.2
1193,489,61,1,12.43
1194,2033,79,2,13.38
1195,1830,54,2,6.93
1196,1830,77,1,11.62
1197,1830,24,3,9.48
1198,1830,35,2,2.96
1199,2857,14,3,1.37
1200,2111,48,1,0.24
1201,2111,61,2,7.54
1202,1096,17,2,6.83
1203,1336,52,2,0.51
1204,1336,19,3,6.91
1205,1336,1,3,18.97
1206,1336,29,3,10.6
1207,2325,77,2,13.99
1208,3531,52,2,12.64
1209,3531,1,2,15.46
1210,2124,13,1,14.32
1211,2124,80,2,13.05
1212,2305,15,1,14.74
1213,2305,54,2,6.81
1214,2305,40,3,5.8
1215,2305,14,2,8.19
1216,113,67,3,14.8
1217,113,45,3,13.47
1218,113,57,2,10.37
1219,113,57,1,16.86
1220,3066,78,3,18.66
1221,3066,38,1,9.72
1222,3066,80,3,12.88
1223,2442,18,1,0.94
1224,2442,77,2,15.74
1225,2442,4,1,15.69
1226,1361,53,1,5.71
1227,1361,56,3,3.63
1228,3471,75,1,1.8
1229,3471,4,1,4.21
1230,1684,47,1,5.34
1231,1684,36,2,10.5
1232,1684,69,3,12.7
1233,1684,74,3,18.27
1234,2770,22,3,12.71
1235,16,43,2,9.64
1236,16,37,3,10.26
1237,16,62,1,1.16
1238,2328,69,1,5.03
1239,3238,30,3,4.78
1240,750,38,1,4.46
1241,750,33,2,12.34
1242,750,64,2,19.04
1243,750,79,3,16.75
1244,2661,65,3,11.6
1245,2661,30,3,15.69
1246,2661,29,3,4.33
1247,2661,14,3,12.18
1248,964,44,3,0.07
1249,1685,41,2,15.85
1250,1685,31,1,0.97
1251,1685,4,3,11.83
1252,3841,65,3,11.85
1253,3841,47,3,6.29
1254,3841,71,2,19.55
1255,1415,9,1,0.23
1256,1415,64,1,3.07
1257,1415,39,2,15.96
1258,1415,48,3,3.28
1259,3116,29,2,5.12
1260,584,31,3,2.02
1261,584,77,3,9.14
1262,584,34,1,5.57
1263,584,23,2,12.36
1264,249,72,3,8.1
1265,249,1,2,17.87
1266,249,15,3,18.4
1267,1558,22,2,16.33
1268,232,45,3,13.35
1269,232,67,3,8.83
1270,232,53,3,13.98
1271,232,77,3,15.03
1272,225,16,3,7.85
1273,225,28,2,14.32
1274,225,60,1,15.77
1275,225,67,1,2.8
1276,1675,38,2,17.74
1277,1675,31,2,17.91
1278,1675,70,3,7.18
1279,2136,58,1,9.1
1280,2136,44,2,4.92
1281,2136,20,1,12.63
1282,2136,15,2,8.63
1283,339,47,2,8.76
1284,1759,69,3,1.66
1285,1759,36,2,16.9
1286,1759,80,3,15.13
1287,1759,53,1,15.32
1288,1735,35,1,9.78
1289,359,15,1,4.92
1290,359,61,2,2.18
1291,3170,76,3,5.92
1292,3170,70,2,6.64
1293,2951,62,3,18.82
1294,2951,19,1,2.08
1295,2951,26,3,1.48
1296,2951,20,3,5.01
1297,1846,52,3,10.34
1298,1846,17,1,9.03
1299,3458,16,2,6.01
1300,498,24,1,3.77
1301,1891,76,3,18.42
1302,1891,54,3,17.14
1303,1891,21,3,2.88
1304,3338,31,3,1.19
1305,3338,74,2,16.39
1306,2994,50,3,7.07
1307,2994,42,3,19.82
1308,361,39,1,5.11
1309,849,19,2,15.27
1310,849,73,1,19.11
1311,849,37,1,17.87
1312,3339,46,1,7.82
1313,2245,5,1,18.29
1314,2245,80,2,4.36
1315,335,79,1,8.99
1316,335,49,1,0.43
1317,335,54,2,12.27
1318,542,73,1,6.89
1319,542,39,3,3.89
1320,542,41,2,15.4
1321,455,11,1,6.37
1322,455,66,3,10.11
1323,455,24,2,14.45
1324,523,47,2,16.08
1325,523,6,2,1.07
1326,523,74,2,14.04
1327,523,10,2,7.65
1328,1384,49,2,14.07
1329,1384,31,2,2.8
1330,1384,17,1,8.78
1331,210,74,3,7.16
1332,210,45,3,7.77
1333,210,73,2,2.33
1334,210,41,1,14.01
1335,2616,31,3,6.5
1336,2616,17,2,3.37
1337,2616,54,3,1.72
1338,3454,52,3,3.15
1339,3454,57,2,0.86
1340,3454,30,1,19.9
1341,3454,45,2,19.8
1342,1716,15,1,7.85
1343,1716,40,3,17.53
1344,1618,26,1,17.72
1345,3569,14,3,12.57
1346,3569,57,1,1.46
1347,3569,57,2,10.01
1348,407,20,2,7.84
1349,407,24,2,7.81
1350,407,40,2,2.31
1351,407,31,1,12.18
1352,904,60,1,8.48
1353,904,72,2,12.01
1354,904,16,2,12.9
1355,904,6,3,2.07
1356,2838,25,1,9.09
1357,2838,2,1,14.69
1358,300,24,1,12.63
1359,300,79,1,7.64
1360,913,58,3,6.86
1361,913,6,2,14.31
1362,3112,24,1,18.95
1363,3112,36,3,16.38
1364,1542,24,1,1.66
1365,1542,54,2,10.32
1366,1542,70,1,6.55
1367,1542,15,1,17.4
1368,317,15,2,9.61
1369,317,34,3,16.52
1370,317,56,3,7.69
1371,317,46,2,17.15
1372,1501,13,3,1.13
1373,2027,9,2,15.45
1374,2027,72,1,10.84
1375,1019,3,2,16.4
1376,1019,72,2,14.12
1377,1019,42,2,16.9
1378,1562,4,3,2.4
1379,137,79,1,12.57
1380,2029,75,1,14.39
1381,1517,6,2,9.33
1382,138,66,3,5.53
1383,86,50,1,16.84
1384,86,42,1,11.1
1385,1700,15,3,6.65
1386,1700,33,2,17.78
1387,974,27,2,6.08
1388,974,31,1,18.61
1389,974,65,1,12.47
1390,974,51,3,0.25
1391,539,40,1,2.95
1392,539,23,1,13.08
1393,1475,11,2,7.65
1394,1475,7,2,2.92
1395,2849,45,1,5.12
1396,1704,43,2,17.06
1397,1704,61,1,12.56
1398,1704,61,2,10.39
1399,3888,14,2,8.23
1400,3888,1,1,6.63
1401,3888,31,1,15.93
1402,3888,37,1,13.49
1403,2617,70,2,1.4
1404,2617,40,3,6.86
1405,2617,35,1,13.83
1406,2617,79,2,10.32
1407,1007,12,3,14.45
1408,1007,49,1,4.45
1409,1007,39,1,10.2
1410,190,71,2,10.0
1411,190,49,3,3.44
1412,57,55,1,18.35
1413,57,65,3,13.66
1414,57,57,1,19.4
1415,57,9,3,13.48
1416,2498,18,1,16.45
1417,2498,42,1,11.23
1418,2498,69,1,13.95
1419,867,38,2,8.35
1420,867,42,1,2.52
1421,867,70,3,0.49
1422,2539,5,2,14.08
1423,135,68,1,6.24
1424,135,56,3,8.35
1425,135,49,2,9.18
1426,135,32,1,14.43
1427,1397,9,1,3.4
1428,1397,41,1,2.86
1429,1397,4,3,3.52
1430,1397,70,3,2.76
1431,2264,29,3,8.91
1432,2264,28,3,13.29
1433,2588,43,3,0.81
1434,2588,53,3,19.13
1435,3916,46,1,12.57
1436,3916,12,1,10.95
1437,3916,12,3,18.8
1438,3916,55,2,13.87
1439,2674,58,2,12.58
1440,651,14,2,15.28
1441,3200,80,3,4.05
1442,3200,4,2,3.09
1443,1207,50,2,17.57
1444,1955,36,3,7.53
1445,1955,54,3,16.68
1446,1955,26,3,7.02
1447,3522,29,3,9.97
1448,3522,26,1,9.66
1449,3522,45,3,7.34
1450,1776,68,3,9.36
1451,1949,50,3,9.26
1452,1949,31,2,2.07
1453,1949,61,2,7.94
1454,2208,15,1,2.88
1455,2208,48,2,11.22
1456,2208,18,2,12.79
1457,2208,22,2,6.03
1458,1281,9,1,9.79
1459,1281,12,1,10.3
1460,1281,58,3,12.41
1461,3023,36,3,2.03
1462,3023,76,2,16.0
1463,3023,71,2,3.06
1464,3023,34,2,18.44
1465,2981,80,1,17.48
1466,3844,41,1,12.39
1467,3844,37,2,8.57
1468,3844,18,2,4.77
1469,3844,76,3,19.88
1470,2265,17,1,10.63
1471,2265,1,1,12.43
1472,2265,49,3,17.94
1473,2265,29,3,4.27
1474,3851,44,2,17.99
1475,1172,61,1,3.08
1476,631,1,2,3.8
1477,631,15,1,17.35
1478,2692,25,3,5.09
1479,2012,63,1,15.51
1480,2645,80,1,11.29
1481,2645,41,2,3.75
1482,1937,47,3,15.06
1483,1937,61,2,10.37
1484,158,25,3,1.09
1485,158,40,1,7.52
1486,1515,18,2,1.88
1487,2871,58,2,13.43
1488,2871,5,3,13.01
1489,816,32,3,14.53
1490,816,75,2,4.14
1491,838,77,2,11.83
1492,838,65,3,15.62
1493,838,59,3,18.98
1494,3632,51,3,18.23
1495,2536,71,1,12.75
1496,2536,46,1,5.9
1497,2536,34,1,9.66
1498,2536,10,1,4.72
1499,610,3,3,17.79
1500,610,53,1,8.97
1501,610,80,1,17.06
1502,610,21,1,19.48
1503,919,78,3,10.08
1504,1348,8,3,10.89
1505,1348,2,3,16.85
1506,1348,34,1,8.64
1507,1348,52,3,9.61
1508,3080,66,1,13.34
1509,3440,49,2,8.99
1510,3440,65,2,16.73
1511,3682,41,3,14.13
1512,3682,57,2,17.52
1513,2558,19,3,15.92
1514,1918,49,1,16.16
1515,1918,62,2,2.51
1516,283,7,2,15.57
1517,283,68,2,2.33
1518,283,24,1,4.26
1519,283,20,1,4.31
1520,446,57,1,0.65
1521,446,48,2,13.78
1522,446,31,2,11.37
1523,1372,78,2,17.2
1524,1372,38,3,1.68
1525,1372,52,3,11.69
1526,1372,65,3,3.6
1527,1267,54,2,17.61
1528,1267,68,1,0.0
1529,1267,79,1,9.75
1530,1581,66,3,18.38
1531,1581,52,1,7.82
1532,1581,37,3,4.36
1533,1581,19,3,1.61
1534,1696,13,1,17.72
1535,1696,10,2,0.93
1536,1696,50,3,10.13
1537,3363,69,1,0.09
1538,3363,55,3,5.16
1539,1074,12,3,10.19
1540,3102,60,3,6.55
1541,3102,42,2,4.05
1542,2332,78,2,11.03
1543,669,76,3,13.32
1544,669,20,1,14.28
1545,669,13,2,13.12
1546,1778,58,1,3.61
1547,3728,45,1,9.43
1548,3728,31,3,19.07
1549,3728,25,1,10.84
1550,3221,17,3,13.28
1551,3221,16,1,11.05
1552,3289,7,2,8.63
1553,3858,34,3,16.96
1554,3858,18,1,1.63
1555,3858,54,2,10.68
1556,3604,31,3,10.11
1557,2890,38,3,8.19
1558,2890,74,1,6.04
1559,2890,56,2,5.12
1560,3884,22,2,14.92
1561,3884,28,1,7.01
1562,3884,76,2,8.41
1563,329,63,2,19.8
1564,3684,38,1,18.28
1565,3684,55,3,4.99
1566,3684,51,3,8.04
1567,3684,49,3,19.59
1568,857,28,1,9.38
1569,857,79,1,3.57
1570,1886,49,1,12.73
1571,996,8,1,1.19
1572,996,34,2,10.09
1573,996,64,3,12.81
1574,996,73,3,15.66
1575,2089,30,3,14.95
1576,2089,51,3,8.45
1577,2089,77,2,7.85
1578,2089,52,1,18.24
1579,1505,12,3,3.14
1580,1505,1,1,15.1
1581,1505,47,2,18.1
1582,3333,26,1,13.68
1583,828,74,1,2.53
1584,828,61,3,3.17
1585,828,77,3,11.14
1586,828,66,2,5.51
1587,2906,79,2,15.56
1588,2906,58,2,11.68
1589,2906,62,1,11.68
1590,2580,37,2,5.47
1591,2580,67,1,14.74
1592,2580,57,2,14.57
1593,2580,64,3,8.79
1594,2,8,2,0.19
1595,3087,57,3,10.51
1596,3087,2,2,11.39
1597,3087,46,2,6.48
1598,508,23,2,17.9
1599,508,34,2,6.5
1600,508,11,1,8.54
1601,230,17,1,15.22
1602,3974,9,2,5.35
1603,3974,54,1,4.0
1604,1280,10,3,18.97
1605,1280,32,1,19.06
1606,2137,27,2,14.03
1607,2137,45,1,8.9
1608,2137,16,1,13.94
1609,1497,17,2,17.83
1610,2694,22,2,2.82
1611,2694,74,1,6.16
1612,2694,49,1,1.88
1613,2694,15,1,4.66
1614,3768,42,2,19.59
1615,3768,71,1,0.7
1616,3768,77,1,2.39
1617,1201,38,2,5.93
1618,63,11,1,12.82
1619,63,17,1,11.5
1620,63,20,3,5.83
1621,2508,41,1,13.83
1622,2508,65,2,15.45
1623,2508,61,3,10.72
1624,3882,37,3,13.95
1625,3882,36,3,7.64
1626,3882,18,3,4.72
1627,3155,13,3,5.08
1628,3155,28,1,4.62
1629,221,70,2,10.26
1630,221,53,1,5.17
1631,221,3,2,14.66
1632,1921,32,2,5.9
1633,1921,19,1,0.5
1634,3178,65,3,1.93
1635,1230,10,2,13.27
1636,1230,70,2,12.98
1637,1230,35,1,1.99
1638,1230,75,2,17.21
1639,2512,4,3,19.89
1640,3705,26,1,6.87
1641,3705,76,3,17.65
1642,3705,58,3,4.11
1643,3754,51,2,16.88
1644,3982,7,3,6.86
1645,3982,69,3,6.8
1646,3982,33,1,2.62
1647,3982,73,2,2.96
1648,2039,40,3,15.96
1649,2039,11,1,5.96
1650,2039,42,2,8.11
1651,1124,66,2,8.56
1652,1124,46,3,9.16
1653,1784,45,1,2.15
1654,1784,51,1,12.06
1655,1784,32,1,11.0
1656,3037,22,1,0.57
1657,2232,22,2,1.05
1658,2232,71,1,0.31
1659,2232,23,2,15.34
1660,796,9,2,11.68
1661,796,59,2,11.99
1662,796,41,2,14.21
1663,717,69,3,15.56
1664,717,3,1,13.08
1665,105,12,1,0.05
1666,105,40,3,12.63
1667,105,16,3,0.98
1668,105,70,2,12.74
1669,183,22,3,13.1
1670,183,43,1,2.93
1671,183,44,2,4.31
1672,2355,75,1,18.97
1673,2355,74,3,14.34
1674,479,7,2,0.71
1675,479,70,1,4.14
1676,44,30,3,16.91
1677,44,77,3,10.6
1678,44,24,2,5.55
1679,2158,53,1,12.85
1680,3845,53,3,17.43
1681,3845,68,3,14.86
1682,3845,13,2,7.47
1683,305,60,2,0.99
1684,1605,13,3,2.55
1685,1605,22,2,5.77
1686,1908,60,2,19.93
1687,1908,76,2,8.23
1688,1908,42,3,4.45
1689,1908,41,1,10.71
1690,2690,35,2,0.84
1691,2690,64,3,14.21
1692,2690,50,1,2.92
1693,128,18,1,18.65
1694,128,22,2,0.76
1695,128,19,1,15.71
1696,128,15,2,11.31
1697,3922,71,3,3.21
1698,3922,20,1,17.65
1699,3922,50,1,13.63
1700,3922,22,2,3.44
1701,3038,43,3,2.36
1702,1591,2,3,7.25
1703,1591,62,2,16.0
1704,1591,32,1,13.01
1705,1048,59,1,2.09
1706,3429,55,1,17.33
1707,3429,26,2,16.98
1708,2216,4,1,4.73
1709,2216,80,3,9.06
1710,2216,61,3,16.54
1711,2216,16,1,2.38
1712,1650,50,3,5.4
1713,1760,9,2,15.81
1714,1760,33,2,4.85
1715,1760,2,3,15.72
1716,483,77,3,17.79
1717,483,12,1,14.04
1718,483,62,1,0.44
1719,2554,25,2,5.72
1720,2554,79,1,18.54
1721,1368,13,1,10.08
1722,1368,75,2,5.67
1723,1368,68,2,11.13
1724,1940,10,3,3.59
1725,1940,16,1,18.98
1726,1940,36,1,12.69
1727,2604,5,3,11.94
1728,2604,7,2,11.46
1729,2604,45,2,14.85
1730,313,13,3,5.52
1731,313,28,1,6.46
1732,2735,62,3,13.53
1733,2735,28,1,12.16
1734,901,7,3,10.28
1735,901,46,2,5.34
1736,3993,42,1,16.87
1737,3993,21,3,2.58
1738,3993,32,2,10.69
1739,3993,20,1,6.01
1740,3566,10,1,8.13
1741,3566,66,3,16.9
1742,3566,11,1,12.28
1743,3566,19,3,15.36
1744,2375,40,2,11.67
1745,2375,59,1,1.12
1746,2375,17,3,1.24
1747,2375,30,1,16.58
1748,3019,48,3,0.68
1749,3019,70,1,13.4
1750,1865,40,1,16.11
1751,1865,12,2,1.56
1752,1865,18,1,12.16
1753,1865,60,3,13.85
1754,3414,11,3,0.68
1755,3414,15,2,4.36
1756,623,38,3,7.8
1757,623,34,1,16.05
1758,623,16,2,17.74
1759,1823,19,2,16.79
1760,1823,54,2,7.71
1761,3381,57,3,9.65
1762,2956,77,2,11.55
1763,2956,40,2,8.51
1764,2956,25,3,7.99
1765,2956,66,2,12.11
1766,2462,79,1,4.64
1767,2462,21,3,13.79
1768,2462,15,2,7.77
1769,2462,36,2,17.82
1770,1863,60,2,12.15
1771,3352,10,2,1.35
1772,3352,9,2,9.46
1773,3352,30,1,6.99
1774,2121,33,1,7.02
1775,1900,10,3,0.09
1776,1900,11,3,18.63
1777,1900,56,3,1.92
1778,2202,52,3,19.51
1779,2202,41,2,2.16
1780,2202,71,3,19.23
1781,888,63,2,12.22
1782,1772,55,3,1.46
1783,1772,5,1,16.62
1784,1772,16,1,7.67
1785,2192,23,2,0.51
1786,2192,20,1,8.02
1787,2192,46,1,6.09
1788,3421,74,3,11.83
1789,3421,44,3,7.0
1790,3421,3,1,15.63
1791,1183,67,1,12.51
1792,1183,5,1,2.91
1793,1183,53,3,4.86
1794,70,19,1,17.34
1795,70,2,2,15.63
1796,70,75,3,19.87
1797,1130,36,2,5.64
1798,1130,35,3,9.72
1799,1130,51,1,7.13
1800,1130,59,1,17.25
1801,1644,24,3,7.02
1802,1873,56,3,15.22
1803,1873,40,2,10.71
1804,2939,12,1,3.5
1805,2939,43,3,7.63
1806,60,3,3,8.23
1807,60,14,1,7.27
1808,60,58,2,17.16
1809,60,60,2,16.01
1810,2365,54,1,8.31
1811,2365,28,1,1.05
1812,209,6,2,16.71
1813,209,9,2,18.95
1814,209,44,2,12.57
1815,209,44,3,10.81
1816,644,15,2,18.63
1817,2614,75,3,12.4
1818,2614,16,3,11.25
1819,2614,52,3,13.08
1820,2614,10,2,6.9
1821,294,77,2,2.33
1822,294,48,3,2.19
1823,294,31,1,5.97
1824,294,52,3,14.01
1825,441,1,3,15.0
1826,441,15,3,0.52
1827,441,33,2,3.02
1828,441,78,3,4.97
1829,3235,14,3,15.53
1830,3235,36,2,13.17
1831,3235,23,3,16.3
1832,96,34,2,17.74
1833,96,36,3,0.46
1834,1244,56,1,16.55
1835,431,13,1,12.58
1836,2843,59,1,6.06
1837,2843,7,2,4.56
1838,3640,80,1,17.0
1839,3640,14,1,2.58
1840,3640,38,1,10.01
1841,3640,10,3,4.69
1842,3203,79,3,9.27
1843,3203,13,3,3.28
1844,1697,15,1,5.4
1845,1697,48,2,1.89
1846,1697,15,2,15.06
1847,3354,64,1,19.57
1848,2266,15,1,7.5
1849,2266,29,3,17.41
1850,2266,41,2,0.2
1851,1948,25,2,16.56
1852,1948,12,1,10.67
1853,1948,59,1,8.26
1854,1948,27,2,7.84
1855,2776,72,1,18.07
1856,2776,43,1,7.02
1857,2776,59,3,7.8
1858,3611,15,3,3.75
1859,3611,71,3,11.61
1860,330,49,2,11.09
1861,330,42,3,13.1
1862,1785,19,1,11.65
1863,1785,5,2,12.74
1864,1785,70,2,3.59
1865,10,59,3,11.03
1866,2174,60,3,13.06
1867,2174,26,3,4.14
1868,1646,9,2,4.72
1869,1646,54,2,2.62
1870,1646,10,1,19.84
1871,3836,7,1,5.97
1872,3836,52,3,19.27
1873,2197,19,2,2.78
1874,3736,20,3,0.26
1875,3736,41,2,4.95
1876,3736,75,3,0.32
1877,3736,28,2,13.93
1878,1020,4,3,7.22
1879,2912,51,1,4.51
1880,2912,43,2,3.97
1881,2912,8,2,12.66
1882,2912,61,2,8.54
1883,1560,63,3,12.46
1884,1560,25,2,4.43
1885,1560,72,1,18.96
1886,1560,50,2,19.54
1887,3055,3,1,11.29
1888,3055,24,1,0.07
1889,3055,36,3,4.8
1890,12,78,2,18.08
1891,12,53,1,11.36
1892,3192,70,3,15.35
1893,3192,48,2,13.1
1894,3192,22,1,0.22
1895,3192,75,1,8.7
1896,447,19,3,13.16
1897,447,42,3,17.88
1898,393,72,3,17.81
1899,393,16,2,4.12
1900,393,1,3,3.5
1901,1804,13,2,11.47
1902,1804,26,2,0.27
1903,1804,55,2,3.5
1904,279,1,1,6.44
1905,279,77,1,15.21
1906,279,50,1,3.93
1907,279,70,1,15.57
1908,3790,79,1,11.8
1909,3790,53,1,5.1
1910,3790,73,3,10.2
1911,2341,56,1,9.02
1912,1333,37,1,9.73
1913,1333,26,2,2.26
1914,2258,73,3,14.03
1915,2258,17,1,2.32
1916,3262,8,1,1.18
1917,3262,5,3,16.96
1918,3018,51,3,15.66
1919,142,50,3,14.77
1920,2345,71,3,14.65
1921,2345,63,3,16.08
1922,2345,15,2,4.26
1923,216,7,2,1.83
1924,216,34,2,0.48
1925,2516,5,1,19.4
1926,3267,31,3,8.07
1927,3267,20,1,13.48
1928,3267,25,2,0.55
1929,1708,71,2,0.72
1930,1708,61,3,18.72
1931,1708,53,3,4.11
1932,675,60,1,17.29
1933,675,64,1,9.02
1934,675,21,2,0.49
1935,675,18,1,8.63
1936,978,49,1,16.94
1937,978,78,2,19.89
1938,978,59,3,17.38
1939,3832,62,3,1.3
1940,3832,9,2,2.76
1941,3832,74,2,12.2
1942,3731,73,1,4.51
1943,3731,15,2,7.22
1944,731,55,2,9.78
1945,1951,48,1,12.13
1946,2103,10,2,16.08
1947,2103,16,1,14.74
1948,469,74,1,4.7
1949,3462,24,1,7.94
1950,3462,71,3,10.73
1951,3462,20,2,15.8
1952,3462,31,1,10.53
1953,411,34,2,6.86
1954,411,3,3,9.67
1955,411,18,1,19.38
1956,411,39,3,8.71
1957,3061,28,2,16.58
1958,3061,55,1,6.62
1959,3061,40,3,6.53
1960,3061,25,3,15.57
1961,2180,17,1,7.97
1962,3042,67,1,5.9
1963,1260,4,3,2.53
1964,1260,16,3,1.24
1965,3737,34,2,7.4
1966,2948,21,2,4.08
1967,2948,66,2,2.69
1968,2948,6,3,11.68
1969,2410,39,1,10.0
1970,2542,35,2,5.31
1971,3551,55,1,4.17
1972,3551,7,1,2.94
1973,1712,69,1,13.02
1974,1712,67,3,1.03
1975,1712,76,1,8.92
1976,530,48,1,12.94
1977,530,37,2,18.99
1978,1673,32,2,3.26
1979,1673,66,1,2.96
1980,1673,70,2,17.45
1981,1673,11,2,2.98
1982,1253,42,1,3.76
1983,1504,14,3,16.47
1984,1504,78,2,12.39
1985,1504,51,2,5.25
1986,1504,42,2,1.91
1987,2162,57,3,6.15
1988,2162,67,2,4.64
1989,2162,46,1,13.27
1990,2162,11,1,15.64
1991,1021,34,1,16.37
1992,2371,30,3,15.01
1993,2371,30,1,4.02
1994,3786,11,3,6.8
1995,3786,48,1,8.32
1996,3786,78,2,12.2
1997,1068,67,1,4.47
1998,1068,44,3,2.02
1999,1068,21,2,2.12
2000,1068,59,1,11.94
2001,3497,9,3,1.49
2002,3497,30,1,18.19
2003,3497,9,2,9.15
2004,3781,60,1,5.26
2005,2855,71,3,2.17
2006,2855,69,3,3.3
2007,2855,13,1,1.93
2008,2855,52,3,19.68
2009,1015,24,1,5.58
2010,1015,27,3,15.75
2011,1015,13,1,19.36
2012,1015,5,3,2.37
2013,375,33,2,19.86
2014,375,49,3,14.3
2015,375,9,1,1.37
2016,375,23,3,7.53
2017,2353,54,3,8.44
2018,2353,60,1,7.73
2019,1513,80,3,6.62
2020,2080,6,2,13.61
2021,3383,32,2,16.58
2022,3383,67,2,19.7
2023,3383,80,3,5.61
2024,3383,14,2,5.51
2025,1610,53,1,10.45
2026,1610,52,3,9.45
2027,1610,78,1,13.16
2028,1610,63,1,0.84
2029,1364,48,2,12.85
2030,1364,72,1,15.92
2031,1364,66,2,6.48
2032,2687,66,2,12.44
2033,2687,28,3,1.06
2034,1727,78,2,4.46
2035,1727,9,1,13.1
2036,1727,48,1,19.38
2037,3889,32,2,18.4
2038,3889,24,1,12.29
2039,3889,39,1,17.43
2040,3889,56,1,1.63
2041,3364,33,3,0.18
2042,1654,57,1,11.05
2043,1654,49,3,19.85
2044,1654,63,3,12.29
2045,1654,4,3,6.12
2046,3716,8,3,9.14
2047,3716,79,1,17.09
2048,3716,23,3,1.99
2049,2511,61,2,0.13
2050,2511,18,1,17.1
2051,3242,41,1,2.61
2052,3242,26,3,8.13
2053,1064,12,1,15.89
2054,1064,19,3,15.22
2055,738,71,1,9.16
2056,738,44,3,5.32
2057,738,2,1,7.64
2058,1889,27,2,19.08
2059,1889,15,1,12.16
2060,1889,39,2,12.2
2061,1889,10,1,18.64
2062,1242,16,2,15.64
2063,1242,45,1,11.58
2064,1242,42,3,12.5
2065,3271,57,2,18.51
2066,2745,47,1,3.92
2067,2745,25,2,19.91
2068,2745,55,2,6.62
2069,2745,20,2,1.29
2070,1094,15,1,0.56
2071,177,28,3,6.51
2072,2310,14,3,6.47
2073,2310,41,1,6.31
2074,2310,32,3,13.77
2075,2310,1,1,4.38
2076,3689,79,1,6.63
2077,1082,13,2,4.87
2078,1082,28,1,17.41
2079,2895,22,1,1.91
2080,1223,42,3,15.46
2081,1223,10,2,9.29
2082,1223,5,3,3.18
2083,1827,60,1,12.01
2084,1827,29,3,7.72
2085,1827,16,2,3.05
2086,1827,10,2,5.05
2087,1651,50,1,10.5
2088,2950,3,1,13.63
2089,2955,60,1,19.85
2090,2955,68,3,13.41
2091,2955,37,3,18.1
2092,3614,63,2,8.43
2093,149,35,2,16.67
2094,149,61,1,10.21
2095,3298,31,2,18.91
2096,3298,3,2,10.87
2097,3298,52,2,12.6
2098,3298,73,3,11.06
2099,3056,71,1,8.85
2100,3056,69,3,11.53
2101,3056,14,3,10.47
2102,3056,50,2,1.86
2103,3002,43,1,17.32
2104,3002,69,3,8.52
2105,3002,63,1,8.41
2106,3002,51,2,10.39
2107,1953,22,2,13.11
2108,1953,26,2,13.24
